DATE_DAY,ACCOUNT_NAME,EXTERNAL_CUSTOMER_ID,CAMPAIGN_NAME,CAMPAIGN_ID,AD_GROUP_NAME,AD_GROUP_ID,BASE_URL,URL_HOST,URL_PATH,UTM_SOURCE,UTM_MEDIUM,UTM_CAMPAIGN,UTM_CONTENT,UTM_TERM,SPEND,CLICKS,IMPRESSIONS
2020-09-16,Groceries-R-Us,12345678,local,1001,cheese,2479,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,0.26,43,15416
2020-07-15,Groceries-R-Us,12345678,organic,1002,broccoli,2482,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,9.26,30,9573
2020-08-02,Groceries-R-Us,12345678,holiday promotion,1004,apple pie,2486,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=holiday-promotion,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=holiday-promotion,google,cpc,holiday-promotion,,,10.37,10,2374
2020-02-15,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,15.3,10,734
2020-07-08,Groceries-R-Us,12345678,excess inventory,1003,oreos,2484,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,google,cpc,excess-inventory,,,18.35,0,10134
2020-02-21,Groceries-R-Us,12345678,local,1001,cheese,2479,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,5.25,21,123
2020-02-28,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,19.99,29,110
2020-06-25,Groceries-R-Us,12345678,organic,1002,broccoli,2482,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,9.37,30,7892
2020-05-30,Groceries-R-Us,12345678,organic,1002,broccoli,2482,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,0.88,48,1659
2020-08-26,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,13.47,10,8265
2020-07-18,Groceries-R-Us,12345678,organic,1002,brussels sprouts,2481,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,2,21,36
2020-08-09,Groceries-R-Us,12345678,organic,1002,broccoli,2482,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,8.89,2,5544
2020-02-20,Groceries-R-Us,12345678,organic,1002,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,9.03,5,9637
2020-05-22,Groceries-R-Us,12345678,excess inventory,1003,oreos,2484,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,google,cpc,excess-inventory,,,19.67,14,1694
2020-06-08,Groceries-R-Us,12345678,excess inventory,1003,summer squash,2483,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,google,cpc,excess-inventory,,,9.18,50,11170
2020-06-19,Groceries-R-Us,12345678,organic,1002,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,11.74,27,1639
2020-03-24,Groceries-R-Us,12345678,excess inventory,1003,oreos,2484,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,google,cpc,excess-inventory,,,17.55,9,1928
2020-01-28,Groceries-R-Us,12345678,local,1001,cheese,2479,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,8.31,25,467
2020-05-17,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,15.82,24,9478
2020-05-25,Groceries-R-Us,12345678,organic,1002,broccoli,2482,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=banner&utm_campaign=organic,google,banner,organic,,,10.45,23,10484
2020-09-11,Groceries-R-Us,12345678,local,1001,sweet potatoes,2480,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,16.81,9,11796
2020-04-02,Groceries-R-Us,12345678,excess inventory,1003,oreos,2484,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,google,cpc,excess-inventory,,,12.67,14,1686
2020-04-19,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,2.66,11,1213
2020-04-25,Groceries-R-Us,12345678,organic,1002,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,12.12,39,247
2020-01-25,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,11.83,5,4387
2020-05-26,Groceries-R-Us,12345678,holiday promotion,1004,turkey,2485,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=holiday-promotion,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=holiday-promotion,google,cpc,holiday-promotion,,,11.58,2,5033
2020-02-06,Groceries-R-Us,12345678,local,1001,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,9.49,1,2302
2020-08-12,Groceries-R-Us,12345678,local,1001,cheese,2479,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,9.94,2,9360
2020-04-18,Groceries-R-Us,12345678,organic,1002,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,13.55,39,1385
2020-04-18,Groceries-R-Us,12345678,organic,1002,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=banner&utm_campaign=organic,google,banner,organic,,,10.84,15,9985
2020-02-05,Groceries-R-Us,12345678,holiday promotion,1004,apple pie,2486,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=holiday-promotion,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=holiday-promotion,google,cpc,holiday-promotion,,,18.12,17,5521
2020-01-08,Groceries-R-Us,12345678,organic,1002,brussels sprouts,2481,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,14.97,44,280
2020-06-02,Groceries-R-Us,12345678,local,1001,sweet potatoes,2480,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,6.01,39,19899
2020-02-29,Groceries-R-Us,12345678,local,1001,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,18.03,16,942
2020-09-15,Groceries-R-Us,12345678,organic,1002,broccoli,2482,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,8.11,49,7914
2020-04-26,Groceries-R-Us,12345678,organic,1002,broccoli,2482,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,14.32,11,6500
2020-08-12,Groceries-R-Us,12345678,organic,1002,brussels sprouts,2481,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,3.75,1,8642
2020-01-02,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,0.45,70,10841
2020-09-06,Groceries-R-Us,12345678,local,1001,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,15.22,5,397
2020-07-31,Groceries-R-Us,12345678,local,1001,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,17.59,18,237
2020-07-16,Groceries-R-Us,12345678,local,1001,cheese,2479,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=banner&utm_campaign=local,google,banner,local,,,5.41,2,5875
2020-07-26,Groceries-R-Us,12345678,local,1001,cheese,2479,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,9.34,3,4691
2020-03-22,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,9.59,14,2174
2020-04-09,Groceries-R-Us,12345678,local,1001,cheese,2479,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,8.68,1,5095
2020-09-12,Groceries-R-Us,12345678,local,1001,sweet potatoes,2480,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,5.55,4,4736
2020-08-28,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,4.25,0,1408
2020-08-28,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=banner&utm_campaign=local,google,banner,local,,,10.43,33,9047
2020-08-28,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=email&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=email&utm_campaign=local,google,email,local,,,12.1,2,3617
2020-01-06,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,18.2,24,606
2020-03-07,Groceries-R-Us,12345678,organic,1002,brussels sprouts,2481,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,15.24,37,3762
2020-03-21,Groceries-R-Us,12345678,excess inventory,1003,oreos,2484,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,google,cpc,excess-inventory,,,16.36,11,946
2020-01-04,Groceries-R-Us,12345678,organic,1002,broccoli,2482,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,4.62,5,9863
2020-06-28,Groceries-R-Us,12345678,excess inventory,1003,summer squash,2483,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,google,cpc,excess-inventory,,,17.36,6,5483
2020-02-02,Groceries-R-Us,12345678,local,1001,sweet potatoes,2480,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,7.85,0,11342
2020-07-29,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,15.8,8,5011
2020-08-19,Groceries-R-Us,12345678,local,1001,sweet potatoes,2480,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,4.37,9,16470
2020-09-26,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,10.43,31,958
2020-09-26,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=banner&utm_campaign=local,google,banner,local,,,12.63,4,8741
2020-03-04,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,10.66,3,28
2020-03-04,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=banner&utm_campaign=local,google,banner,local,,,17.46,0,11680
2020-10-15,Groceries-R-Us,12345678,organic,1002,brussels sprouts,2481,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,1.72,14,6734
2020-01-04,Groceries-R-Us,12345678,organic,1002,brussels sprouts,2481,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,0.94,2,5351
2020-09-15,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,7.07,27,7642
2020-10-24,Groceries-R-Us,12345678,organic,1002,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,16.31,9,1860
2020-09-08,Groceries-R-Us,12345678,organic,1002,broccoli,2482,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,17.15,16,11571
2020-07-26,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,10.07,4,2821
2020-09-20,Groceries-R-Us,12345678,organic,1002,broccoli,2482,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,11.76,31,10024
2020-10-13,Groceries-R-Us,12345678,local,1001,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,9.38,17,13420
2020-07-07,Groceries-R-Us,12345678,local,1001,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,1.6,6,4513
2020-07-28,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,17.52,3,3123
2020-04-03,Groceries-R-Us,12345678,excess inventory,1003,summer squash,2483,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,google,cpc,excess-inventory,,,18.27,35,1862
2020-09-13,Groceries-R-Us,12345678,organic,1002,brussels sprouts,2481,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,10.27,1,5041
2020-03-27,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,4.88,3,3503
2020-08-23,Groceries-R-Us,12345678,local,1001,sweet potatoes,2480,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,9.97,25,6798
2020-01-06,Groceries-R-Us,12345678,organic,1002,broccoli,2482,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=banner&utm_campaign=organic,google,banner,organic,,,18.68,37,4168
2020-01-06,Groceries-R-Us,12345678,organic,1002,broccoli,2482,https://groceries-r-us.com/utm_source=google&utm_medium=email&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=email&utm_campaign=organic,google,email,organic,,,1.77,58,3041
2020-08-03,Groceries-R-Us,12345678,organic,1002,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,10.75,21,5160
2020-08-03,Groceries-R-Us,12345678,organic,1002,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=banner&utm_campaign=organic,google,banner,organic,,,16.1,27,9846
2020-01-23,Groceries-R-Us,12345678,local,1001,cheese,2479,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,16.77,30,1680
2020-01-23,Groceries-R-Us,12345678,local,1001,cheese,2479,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=banner&utm_campaign=local,google,banner,local,,,8.01,23,7083
2020-10-25,Groceries-R-Us,12345678,organic,1002,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,16.82,13,2163
2020-09-17,Groceries-R-Us,12345678,local,1001,cheese,2479,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,7.02,9,8639
2020-06-14,Groceries-R-Us,12345678,local,1001,cheese,2479,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,19.53,19,6784
2020-09-12,Groceries-R-Us,12345678,organic,1002,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,0.05,13,18848
2020-10-17,Groceries-R-Us,12345678,organic,1002,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,1.81,37,750
2020-01-08,Groceries-R-Us,12345678,excess inventory,1003,oreos,2484,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,google,cpc,excess-inventory,,,15.64,28,3244
2020-08-31,Groceries-R-Us,12345678,local,1001,cheese,2479,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,2.01,3,3739
2020-08-28,Groceries-R-Us,12345678,organic,1002,broccoli,2482,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,3.44,1,13457
2020-08-03,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,17.86,7,1201
2020-08-03,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=banner&utm_campaign=local,google,banner,local,,,12.76,23,2073
2020-10-16,Groceries-R-Us,12345678,excess inventory,1003,oreos,2484,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,google,cpc,excess-inventory,,,1.18,10,4106
2020-02-14,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,13.11,2,494
2020-09-04,Groceries-R-Us,12345678,organic,1002,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,18.74,21,232
2020-05-07,Groceries-R-Us,12345678,local,1001,cheese,2479,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,19.81,2,12665
2020-09-16,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,1.76,3,3737
2020-03-21,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,10.02,3,2395
2020-08-06,Groceries-R-Us,12345678,organic,1002,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,11.64,10,291
2020-09-03,Groceries-R-Us,12345678,organic,1002,broccoli,2482,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,8.62,4,8029
2020-03-21,Groceries-R-Us,12345678,holiday promotion,1004,apple pie,2486,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=holiday-promotion,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=holiday-promotion,google,cpc,holiday-promotion,,,0.57,0,156
2020-03-03,Groceries-R-Us,12345678,organic,1002,broccoli,2482,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=organic,google,cpc,organic,,,11.29,46,9225
2020-02-11,Groceries-R-Us,12345678,local,1001,tomatoes,2488,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,2.64,15,9782
2020-07-10,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,11,28,5610
2020-01-20,Groceries-R-Us,12345678,local,1001,eggs,2478,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,3.18,35,432
2020-07-08,Groceries-R-Us,12345678,local,1001,sweet potatoes,2480,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,10.35,21,5911
2020-09-13,Groceries-R-Us,12345678,local,1001,sweet potatoes,2480,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,groceries-r-us.com,/utm_source=google&utm_medium=cpc&utm_campaign=local,google,cpc,local,,,16.96,6,10963
