_fivetran_id,customer_id,date,_fivetran_synced,account_descriptive_name,campaign_name,campaign_id,campaign_status,ad_group_id,ad_group_name,ad_group_status,clicks,criteria_id,external_customer_id,gcl_id
f88c4d92-19bc-4a67-8314-53f730f64457,35701-04-25,2020-03-11,2020-10-24 20:45:42,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,168,56786,12345678,1Mtpmfxs4bUfNckSFGrk6mQ39nidEbTMVb
b8c14ab6-cc0e-4452-9a23-225e56fcef58,35701-04-25,2020-03-11,2020-10-03 13:10:33,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,61,56784,12345678,1QFhVLKpjZ6iUcqbCG4B1q9HB4qS2yYTgt
fa0c6596-8bca-4bad-924f-d40562b7f013,35701-04-25,2020-03-11,2020-10-01 14:44:37,Groceries-R-Us,1004,holiday promotion,enabled,turkey,2485,enabled,126,56786,12345678,1JqPk6ayni9n7VRrZ6vp61VoLYQ5N5KkDJ
7ed31ab3-1619-46a0-bed3-51055bda9e97,35701-04-25,2020-03-12,2020-10-24 6:12:20,Groceries-R-Us,1002,organic,enabled,tomatoes,2488,enabled,60,56786,12345678,1JvBwtSZAktH596tgYFnJnw172dqBnUeJm
4d32e4e6-4bbd-487b-8af2-74bbf8f6664e,35701-04-25,2020-03-12,2020-10-02 19:28:49,Groceries-R-Us,1001,local,enabled,eggs,2478,paused,79,56786,12345678,1JnkcVRoD8WiNyYjxd6efXKPgvQpM8VenX
100d64e1-1b28-4f05-8a4f-1a9a66568c24,35701-04-25,2020-03-12,2020-10-24 11:27:23,Groceries-R-Us,1002,organic,enabled,broccoli,2482,enabled,38,56784,12345678,14b99oZiTv3dxedjgpfTdhAW9ERbRRFjDy
13db3d70-6fcf-4407-8a82-b5a7eee8e74b,35701-04-25,2020-03-12,2020-10-15 22:31:54,Groceries-R-Us,1002,organic,enabled,broccoli,2482,enabled,143,56784,12345678,1GnobE5fc1YV7yw6K7jcZaxni83xCCGY9d
007ca9e2-5dcc-44e7-8a2e-048e92bbc09b,35701-04-25,2020-03-12,2020-10-23 17:59:32,Groceries-R-Us,1004,holiday promotion,enabled,cranberry sauce,2487,enabled,42,56786,12345678,1AqUiGyKdwXjMWn2HLpyRuu7FbxzmxLgXb
0caf08a1-04bd-4fd2-87bf-2a4a1dbe3afd,35701-04-25,2020-03-13,2020-10-11 1:16:25,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,61,56785,12345678,1EfqRi2kGkBWpX4gAVBjwymyWsLPTwJRPb
54de0bb5-c592-48a0-9c58-30b8e2451d72,35701-04-25,2020-03-13,2020-10-07 3:47:33,Groceries-R-Us,1001,local,enabled,tomatoes,2488,enabled,114,56786,12345678,18JWeUQQHZnbE5wg4sj479ocpFTseopDpu
3535ac86-5e2e-40e3-a6ec-357b7de0d206,35701-04-25,2020-03-13,2020-10-22 18:51:40,Groceries-R-Us,1002,organic,enabled,brussels sprouts,2481,enabled,30,56784,12345678,1KJ7DVX7Rncdh1SGJJBuGWDL842jcXf4Wu
96fdf6ee-a72d-469b-8d15-5db5b94a65e6,35701-04-25,2020-03-14,2020-10-12 1:43:19,Groceries-R-Us,1002,organic,enabled,brussels sprouts,2481,enabled,50,56786,12345678,1NpfSjDx7WzNS2m5aQtBTK9V8JhpxDnGDQ
0c4d5c94-2296-4828-95ee-3ee7cde7b575,35701-04-25,2020-03-14,2020-10-16 21:30:46,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,56,56785,12345678,1MR7mGzxr8YtZva46VvCUv9CNJxnjA8MFU
d8658664-f6a3-492e-9c56-16858463777a,35701-04-25,2020-03-14,2020-10-06 21:08:46,Groceries-R-Us,1002,organic,enabled,broccoli,2482,paused,59,56784,12345678,1P51sgkygfMbiKNY4LFbrYHkf3GHeWKQdp
c3db94a2-dfe8-4bb7-a011-bced7d622b46,35701-04-25,2020-03-14,2020-10-25 3:07:19,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,54,56786,12345678,1BjiFj94catTeTDDTT9Ehw8QpYkHk5gmYD
e255faf5-dc8c-4b09-96f4-1e273b6f8aa3,35701-04-25,2020-03-15,2020-10-02 20:31:55,Groceries-R-Us,1001,local,enabled,cheese,2479,enabled,89,56786,12345678,1DhSgdhv8G1XQvQFqQzd3Bfq83PEFeN1Ja
2690740e-1bdd-4d1a-a695-a6e59154c296,35701-04-25,2020-03-15,2020-10-12 1:36:00,Groceries-R-Us,1001,local,enabled,cheese,2479,enabled,4,56784,12345678,1CXFzjXh2N2TkPyHLqnKTauWUG7n4hUVf3
c3283147-e7bf-46c1-9afe-e1006a1f6d66,35701-04-25,2020-03-16,2020-10-09 20:10:24,Groceries-R-Us,1004,holiday promotion,enabled,apple pie,2486,enabled,66,56785,12345678,1FHig5jyxGMPnLqEPrDf6D9CFT94aWKUWx
08711191-038f-417f-ad4f-6c1dd1225b44,35701-04-25,2020-03-17,2020-10-20 20:25:15,Groceries-R-Us,1004,holiday promotion,enabled,apple pie,2486,enabled,126,56786,12345678,12nBuX4GvZvnuJvbH8mrdawj3KT19bK7VS
6a66fbdf-f3be-4344-983d-4b6a23dd7e94,35701-04-25,2020-03-17,2020-10-17 10:36:56,Groceries-R-Us,1002,organic,enabled,broccoli,2482,enabled,160,56782,12345678,1MF1i1AcLZiknxguR4grwyWWpYgHyPuxq3
14721d8f-f0a6-4c3e-abf8-03728fed247a,35701-04-25,2020-03-17,2020-10-13 8:04:01,Groceries-R-Us,1002,organic,enabled,broccoli,2482,enabled,47,56786,12345678,1J7AGbxTNnyzgqKq5MzLRp4iuvC4cLKnLY
278a540d-5a1d-4159-b988-c3d0596e0081,35701-04-25,2020-03-17,2020-10-22 1:05:39,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,85,56782,12345678,1JmPvKitsJDHFrXUuFbQgEMNSjSLVuXW3v
0c294096-a82b-4de1-9833-78e35ee8fce8,35701-04-25,2020-03-17,2020-10-18 13:46:15,Groceries-R-Us,1001,local,enabled,tomatoes,2488,enabled,55,56784,12345678,19YPe2AgbnFFMxb5baQW2T6r8pz2zVpNee
0b9ec42f-07ee-47c8-9b3a-11690c2b849b,35701-04-25,2020-03-18,2020-10-04 5:38:59,Groceries-R-Us,1002,organic,enabled,tomatoes,2488,enabled,180,56784,12345678,16L2esM3qHnVU8uLUUi4wjr3k13dE6iK4S
29a9097d-0514-4d6b-ba3f-a95c4e247ea4,35701-04-25,2020-03-18,2020-10-21 22:40:57,Groceries-R-Us,1001,local,enabled,eggs,2478,paused,78,56782,12345678,175GxEBPJ1APDdM4ghPw9GxohqqdMajsPp
de233998-7236-4c66-8c46-40767a91100b,35701-04-25,2020-03-19,2020-10-04 17:07:41,Groceries-R-Us,1004,holiday promotion,enabled,apple pie,2486,paused,198,56786,12345678,18dPFhk6PCbvEa6mmnHwDaBuMS39uBHFvG
5ae0d082-fe3b-4358-a836-2c802fb7e8ca,35701-04-25,2020-03-19,2020-10-03 12:50:06,Groceries-R-Us,1001,local,enabled,sweet potatoes,2480,enabled,12,56786,12345678,1DixaN4FPPcMUnbsQC61SzbhY8QJXRPcC
b39008d2-8563-45aa-b654-e3c9fe88cb81,35701-04-25,2020-03-19,2020-10-19 10:56:43,Groceries-R-Us,1002,organic,enabled,tomatoes,2488,enabled,133,56786,12345678,1GuJqQLgUh3XEaBJd7HVwfe5oZxxUsjkFR
af65d441-f95e-4733-afe2-e59e55a0f75c,35701-04-25,2020-03-19,2020-10-04 19:54:35,Groceries-R-Us,1002,organic,enabled,tomatoes,2488,enabled,99,56782,12345678,126xHgU6AxHLhtaAU9fUi51uLntNbcNXVN
de14096f-6bb6-4dbd-a04c-b5d1c50842c3,35701-04-25,2020-03-20,2020-10-08 18:26:59,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,65,56786,12345678,1HqRB3BJ2SzP4s4iTJQBuKUHTRC5kL3bUD
601f32b5-35e4-4635-aaec-c478490b0f7e,35701-04-25,2020-03-20,2020-10-16 4:54:52,Groceries-R-Us,1002,organic,enabled,broccoli,2482,paused,44,56784,12345678,1AZ8Wt8Nc5cxJe5Cy2GpQ4eM3DFb2vRKVt
6def27fe-5203-43d4-8c95-4b3a86d07d43,35701-04-25,2020-03-20,2020-10-02 10:21:35,Groceries-R-Us,1001,local,enabled,eggs,2478,paused,57,56786,12345678,13gMTZBKhBTgWGc8FbVgKSH3maFbUgH3qK
c93349a7-c858-4a61-b6c9-1d2928f88525,35701-04-25,2020-03-20,2020-10-14 8:37:53,Groceries-R-Us,1003,excess inventory,enabled,summer squash,2483,enabled,49,56784,12345678,14AuDi6o1mjMcsGusN4wCezJga9qZXpnpB
fdb9961c-d171-44d7-8adf-c42b98e6719a,35701-04-25,2020-03-20,2020-10-13 9:19:16,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,39,56786,12345678,17hVEw2TpBmHFB1Ub6Xib582DtyJHkyZD6
eb21a654-b623-4c90-a9f3-9931c3065bef,35701-04-25,2020-03-20,2020-10-13 10:55:18,Groceries-R-Us,1001,local,enabled,tomatoes,2488,paused,81,56786,12345678,1VSGmaHtTY4yWhUce4XKMe9MpTu9H8QkY
56e37149-7107-4d43-be59-3423f294543f,35701-04-25,2020-03-21,2020-10-23 8:58:32,Groceries-R-Us,1002,organic,enabled,broccoli,2482,paused,84,56785,12345678,13NssVNjkWeapzuWvkHqYqtEHf8sXQtjaC
63836c22-2e0e-4df7-b470-d33c1680a9e8,35701-04-25,2020-03-21,2020-10-25 8:37:13,Groceries-R-Us,1003,excess inventory,enabled,oreos,2484,enabled,55,56786,12345678,1WXoReK15wF1btt64QeU2B5hZX4KhVwgB
8fc60e85-a0e2-40d7-9339-c671aa180b78,35701-04-25,2020-03-21,2020-10-19 0:19:06,Groceries-R-Us,1001,local,enabled,cheese,2479,enabled,81,56786,12345678,1LJtVYFaBmEq23qv4bGoifoX515VyhvxUv
088629c1-8cf8-41a7-acde-b9437257777b,35701-04-25,2020-03-22,2020-10-03 7:15:33,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,42,56785,12345678,1LEieoLvvZRuUKEC9SsLrNyLpe8NoC533D
404498a2-0ae6-455a-b0c5-b090d9b36221,35701-04-25,2020-03-22,2020-10-03 18:48:55,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,40,56784,12345678,1HFMGS13Q8TkDcMUefFmB9ocfysRewoyUZ
b90302f8-570e-4553-adda-94774f639952,35701-04-25,2020-03-22,2020-10-23 13:26:28,Groceries-R-Us,1002,organic,enabled,tomatoes,2488,enabled,90,56784,12345678,18oKnJssYKka43f12hH5p7RL2QHxPw9GPU
b7db740e-2ba9-42c1-b7e0-eec40f1dd8d7,35701-04-25,2020-03-22,2020-10-09 11:57:48,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,55,56786,12345678,1EvJPGnjxoYcZrkVCL7m45GYg8mwvVsbcX
e2008ac0-ed23-461a-8ba6-bd600d51b8f8,35701-04-25,2020-03-22,2020-10-01 3:01:39,Groceries-R-Us,1001,local,enabled,cheese,2479,enabled,55,56786,12345678,15YQyyqwPXhzuYwhUTT819zBY3WaHdb8xd
535e7359-4f76-4b28-88ef-ebbea8d0dae3,35701-04-25,2020-03-23,2020-10-24 6:04:02,Groceries-R-Us,1002,organic,enabled,brussels sprouts,2481,enabled,92,56785,12345678,1MigaZXvugjyYSSgjwkPL3wUJD2WfRWGp1
eb8a3d04-5697-4bc6-9def-e4e63a6b7e4b,35701-04-25,2020-03-24,2020-10-19 16:21:30,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,68,56784,12345678,1Lt6AYBTfwAzn9uUhWgVPmCkNVrksTFN7u
694d1eef-a2a7-43fb-8e7f-9c1d4ab3e4a1,35701-04-25,2020-03-24,2020-10-23 5:54:15,Groceries-R-Us,1002,organic,enabled,brussels sprouts,2481,enabled,45,56786,12345678,1BYL6EMBgwVZtT2X5YMbeLmBGKppN7sapa
19f46738-1b1b-45d4-b9a8-dcee9874e0fd,35701-04-25,2020-03-24,2020-10-24 10:14:53,Groceries-R-Us,1001,local,enabled,tomatoes,2488,enabled,12,56785,12345678,1K5DQru5dt7FCbY5XEFurXMUzXJsULzXMi
77469942-466d-4112-95b0-3b3425a0dd57,35701-04-25,2020-03-25,2020-10-25 11:51:31,Groceries-R-Us,1001,local,enabled,sweet potatoes,2480,enabled,89,56785,12345678,1Ptpqaj5h7Q7Nd79CdJX4RS4rGBTc1FfEN
9c8b5b5a-f38f-48a9-a229-384be14c0a24,35701-04-25,2020-03-25,2020-10-19 23:21:21,Groceries-R-Us,1002,organic,enabled,broccoli,2482,paused,166,56784,12345678,1MmGGG3YLHCKkSzYk9caZaznSgaC7DAyMa
4687f79b-4216-47cd-b413-6e80dbfcc42b,35701-04-25,2020-03-25,2020-10-03 20:04:38,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,66,56785,12345678,1PjPyF9AskiT6QDCESuB4iCDpdxHJfapov
c2e38777-2bf9-4642-bd86-26716fd359a4,35701-04-25,2020-03-25,2020-10-09 9:01:49,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,79,56784,12345678,1hsLnkutm95n1SnfwdmvXtN9h8qN7481d
c4d188b2-aa9b-40d6-9efa-db11f02d6c57,35701-04-25,2020-03-26,2020-10-19 23:29:05,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,7,56786,12345678,1FmBv645bsKP9dHFMKhynnyajWykxQjMJA
5df024e9-c70d-4840-a7d4-fa22c2f21ce0,35701-04-25,2020-03-26,2020-10-24 23:48:10,Groceries-R-Us,1002,organic,enabled,broccoli,2482,enabled,32,56782,12345678,17WJhrFXBirKUYVGvapU13WTXZ3DTwYkTG
53ce0517-8683-4223-b1f1-f078eb604a1c,35701-04-25,2020-03-27,2020-10-06 5:31:47,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,19,56786,12345678,15CvpT16bcALfVu4z3cHZR7WPzVyEUXmWZ
950d15de-4d39-4fe3-971f-0e4ddf9d4f9e,35701-04-25,2020-03-28,2020-10-24 21:57:10,Groceries-R-Us,1002,organic,enabled,broccoli,2482,enabled,149,56784,12345678,12wCpGjoBrrGbDuKsWMBab3RFXGf8vc8hh
767adc2a-5814-4fc2-b08d-cd6d296b33be,35701-04-25,2020-03-28,2020-10-12 10:40:09,Groceries-R-Us,1002,organic,enabled,broccoli,2482,enabled,42,56786,12345678,15pT3Brj47EYKPtYmHXBcgeWJmD1LjZL13
c036404a-25b6-4279-a7a1-282728822ea2,35701-04-25,2020-03-28,2020-10-05 8:18:08,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,41,56784,12345678,1EpqRmSjEVtCkmJ8RP7U31efAvQV6ty9mw
158c4c98-9526-4938-9f5d-16ae306a964d,35701-04-25,2020-03-28,2020-10-24 4:01:48,Groceries-R-Us,1002,organic,enabled,tomatoes,2488,enabled,76,56784,12345678,1KTTMyyczuSp8Whj5FnSMWrorpRamiGqiM
f3aa8b02-ebc2-4050-99d4-a62027415d9d,35701-04-25,2020-03-28,2020-10-22 3:13:26,Groceries-R-Us,1001,local,enabled,cheese,2479,enabled,66,56784,12345678,1H4TMEiGgTyKidHvWvSFdNfpA9vuuCFdMf
3e8d8b16-3b61-4aac-8b75-923cebca77f7,35701-04-25,2020-03-28,2020-10-17 6:35:04,Groceries-R-Us,1002,organic,enabled,brussels sprouts,2481,enabled,38,56784,12345678,14gB78Fv1jrF7DGvkMxi6iwQMGFMbx2jzU
3b9683ca-3450-4c21-a622-fe3bd8db7495,35701-04-25,2020-03-29,2020-10-01 23:40:43,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,150,56786,12345678,1Er1kZ1bSZAsZkdWzJGC9pbPCkhBW9EFSN
4dbd0fa3-2a98-4ab3-af8a-94bc1cb54805,35701-04-25,2020-03-30,2020-10-14 18:06:42,Groceries-R-Us,1001,local,enabled,sweet potatoes,2480,paused,18,56786,12345678,1611zQXgNQT3dCuZW6zFjmfSeSohquiKba
e9b4b432-18e6-4702-bcc6-2b0bfedb69e3,35701-04-25,2020-03-30,2020-10-04 5:57:06,Groceries-R-Us,1001,local,enabled,cheese,2479,enabled,16,56782,12345678,1HAQuEDish2siT25VuCmgqisqUHvWrdXEu
1d53177d-26be-40ab-89fd-c850513ae3aa,35701-04-25,2020-03-30,2020-10-14 7:29:53,Groceries-R-Us,1002,organic,enabled,brussels sprouts,2481,enabled,37,56785,12345678,1EQMtU2Hv8rXs476SqqwaqnCBW3QGqHzcH
94f44bf6-ca4e-4e6a-9247-06a06047fc0d,35701-04-25,2020-03-30,2020-10-13 15:08:14,Groceries-R-Us,1002,organic,enabled,tomatoes,2488,enabled,80,56782,12345678,1EQkdVHK8h1cfZZbhwndw7GxSSmbYu8cGv
6fd47120-7292-4129-87be-2dfa81516619,35701-04-25,2020-03-31,2020-10-13 8:08:22,Groceries-R-Us,1003,excess inventory,enabled,summer squash,2483,enabled,68,56785,12345678,1BraaQ5bChnJzGrs61fPZw3QdttMoGTrdD
5fd3da1b-52f2-4905-a713-ba50aceebd3a,35701-04-25,2020-03-31,2020-10-11 8:29:54,Groceries-R-Us,1002,organic,enabled,brussels sprouts,2481,paused,58,56784,12345678,18sEXkTn7cAbY8V2TGfwiGTH3b27FA4NB6
a6985c54-2301-4ffb-9856-18290563848b,35701-04-25,2020-03-31,2020-10-20 16:44:46,Groceries-R-Us,1002,organic,enabled,broccoli,2482,paused,76,56786,12345678,13fuTjf1wjtrPHRF1iFQzqgkzG3ZPchAAr
51ae6fa7-e8a3-489c-a999-c47b15d1aa04,35701-04-25,2020-03-31,2020-10-01 11:45:04,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,15,56786,12345678,151u2fmchEUNfqMWzHyF8oiWmbMGnRJ2Do
bb6435c7-8be2-4829-bc1a-8fcbe0f718f6,35701-04-25,2020-04-01,2020-10-10 1:08:49,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,47,56786,12345678,16P7KCuQTvDM17SarxJJb4hRNdSgAH8Vtt
58e3e284-a8d3-4574-aadb-a2ae0cb60426,35701-04-25,2020-04-01,2020-10-20 18:33:05,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,0,56786,12345678,1CFaThsbyK6N5yTs4LKfJM12WS9XNMPoL2
6013e94a-9107-46ff-8c1f-c14516687187,35701-04-25,2020-04-01,2020-10-24 15:13:27,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,66,56786,12345678,133HJw9arW19hCxxSGsF4vM1NACwYW2dyz
d4c64fa9-1ca7-458f-8b35-3d457e0afca3,35701-04-25,2020-04-01,2020-10-01 3:02:18,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,80,56784,12345678,14oo6SV6WGCbmPnKH2K8H5bLpoRdzu2HzR
fe0bae2e-8756-40df-b79e-e6acbc3554a9,35701-04-25,2020-04-01,2020-10-17 3:16:50,Groceries-R-Us,1004,holiday promotion,enabled,apple pie,2486,enabled,77,56786,12345678,17u1DbjkiK4kc32ScXtEgT6WcXVpoBtQLk
e7417c6c-1cc8-4eb3-ae57-b834696aec4d,35701-04-25,2020-04-01,2020-10-24 22:17:02,Groceries-R-Us,1002,organic,enabled,brussels sprouts,2481,enabled,89,56785,12345678,17x57v2Viot7Qq87eP2sQBXbKb8gCHmkrz
a93d5c25-dfe3-455c-979f-eaa99bfba8fe,35701-04-25,2020-04-01,2020-10-12 12:03:20,Groceries-R-Us,1001,local,enabled,eggs,2478,paused,13,56786,12345678,1JkG2arfkLBNRfBSYs37ME2FmrYgcBs32
7dbdc69f-a74e-4ba3-b5d3-bbfad334339e,35701-04-25,2020-04-01,2020-10-14 17:55:45,Groceries-R-Us,1001,local,enabled,eggs,2478,paused,148,56782,12345678,1Gy4kVhZAJnvamRNMuArL1uz3fAHLrPKMU
247940e6-c9b8-42b6-b9ee-792be0f093fc,35701-04-25,2020-04-01,2020-10-09 9:19:30,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,163,56785,12345678,16riRnsoBjMP2xcb7KDiPGiFdZQLTNqerP
88c2cd42-4fab-4d62-b434-8c44815ecf39,35701-04-25,2020-04-02,2020-10-16 13:35:19,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,140,56784,12345678,14hJzoo7Lacni1kJFYGhyY45suPjyDXytx
ed9c267d-44bd-48ba-911c-6df3cdd6590f,35701-04-25,2020-04-02,2020-10-04 12:48:58,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,97,56784,12345678,1Pjwwd9kRLVEd1pqGCpkhJtwJij4PLWDCk
52eb64bf-093e-4667-8f03-b54ae3bf19de,35701-04-25,2020-04-02,2020-10-16 1:59:16,Groceries-R-Us,1002,organic,enabled,tomatoes,2488,enabled,52,56782,12345678,1617rz6hDzM1swvwry6KKfNjW9hNW5bWxN
db9b4da7-b486-4c2d-9d9f-c242756082d9,35701-04-25,2020-04-02,2020-10-11 10:14:55,Groceries-R-Us,1003,excess inventory,enabled,summer squash,2483,enabled,33,56786,12345678,17gfdQZHF8bW2nB3DwvCV4x92Yyvgv9vRW
3b47eedb-8633-4570-be53-7460ad7c32d5,35701-04-25,2020-04-02,2020-10-03 10:31:20,Groceries-R-Us,1002,organic,enabled,brussels sprouts,2481,enabled,144,56784,12345678,1K64SLwZjBLxsijNyR2NNyLUDQ6hNNBeP1
f38f72a2-5a1d-404e-b93a-577a59e2bb97,35701-04-25,2020-04-03,2020-10-18 22:39:08,Groceries-R-Us,1002,organic,enabled,tomatoes,2488,enabled,94,56785,12345678,18LeJ4XXJ2cYZ1SPw5XAkgofsYVrrveFVJ
4387726a-8212-469f-857a-4d98b0b0bf87,35701-04-25,2020-04-03,2020-10-05 5:41:34,Groceries-R-Us,1003,excess inventory,enabled,summer squash,2483,enabled,88,56786,12345678,1CN4xQ6u43cS1fo8wWtwS8F8fAxBC3uUXy
32f5aa6d-c53d-4d8e-afb8-c8717ff79ef9,35701-04-25,2020-04-03,2020-10-14 17:54:57,Groceries-R-Us,1003,excess inventory,enabled,summer squash,2483,enabled,133,56785,12345678,1EvwYfAitStGjfbnA2izPBfAbjgFuEpFPn
556f4209-e350-4176-a312-cc5e083308ad,35701-04-25,2020-04-03,2020-10-21 6:11:07,Groceries-R-Us,1002,organic,enabled,tomatoes,2488,enabled,29,56784,12345678,1EPS4rHKKiGpuhXxFHTEmPRnn7P3RAisn9
960e4bd5-1fde-45f9-9e18-8b0cdbdb8f69,35701-04-25,2020-04-03,2020-10-02 20:13:43,Groceries-R-Us,1004,holiday promotion,enabled,turkey,2485,enabled,119,56786,12345678,1FY2wfDRTSE5zp12SYUzTUMtQxrTmE1QSN
78b9b2cf-080b-4f48-9eb3-7a0fe4d67b8c,35701-04-25,2020-04-04,2020-10-04 3:16:34,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,78,56786,12345678,18Mz9Q1YaQDYJUsH5VQcr46WZSbAYpZdkQ
4aa900fe-b15d-4e5c-8570-818c764795b7,35701-04-25,2020-04-04,2020-10-16 21:25:51,Groceries-R-Us,1001,local,enabled,sweet potatoes,2480,enabled,62,56786,12345678,1N49Qr5i5bQxyz1NUdxgxnfX1VSesysQtj
5fb8ef8f-adc1-47b2-8951-1177e977a786,35701-04-25,2020-04-04,2020-10-05 17:29:06,Groceries-R-Us,1001,local,enabled,tomatoes,2488,enabled,23,56784,12345678,1D1WbXK7PU2cKGyySytG3FSKcMR5GAKRpT
9fec9d7a-95f5-4059-98ee-d7c4193eac7a,35701-04-25,2020-04-04,2020-10-21 17:16:36,Groceries-R-Us,1001,local,enabled,tomatoes,2488,enabled,63,56786,12345678,144w6TDVGHbPoNgjGswTeZ3eqZ7cMqsoB5
dad583ec-89ac-44fd-92c9-aa48fae0c6e5,35701-04-25,2020-04-05,2020-10-06 12:05:21,Groceries-R-Us,1001,local,enabled,tomatoes,2488,paused,124,56786,12345678,1GtRzAQquyRZDhZnfxHpEfa9aeJehH2MWt
3e60f1a6-fa6b-4a36-b95c-395ed60486ab,35701-04-25,2020-04-05,2020-10-11 15:57:34,Groceries-R-Us,1001,local,enabled,tomatoes,2488,paused,43,56786,12345678,18B9CR2vj8oBjBwc6dAtVNu825QSXZH8tX
4d56258f-3489-4122-8d86-ac1b5978b131,35701-04-25,2020-04-05,2020-10-02 15:01:57,Groceries-R-Us,1001,local,enabled,eggs,2478,paused,11,56785,12345678,18f7MKton3vcjxoHyuDb3ssy2uUJd66D9z
55596e3e-f90f-42ff-ac76-b64248f2cb0a,35701-04-25,2020-04-05,2020-10-04 12:22:46,Groceries-R-Us,1001,local,enabled,sweet potatoes,2480,paused,87,56786,12345678,17FShKBcvG7Q2nRS2MjzBEG5V4mQSKwVkB
69ed863f-3cd3-4c20-9254-b79cd4745c6b,35701-04-25,2020-04-07,2020-10-04 0:45:22,Groceries-R-Us,1001,local,enabled,eggs,2478,paused,94,56782,12345678,1BUALK5n2R6xAhHyyfmBFPSS5pvJxJAu5m
0d6b65ec-9e20-4630-befd-45e4269726c7,35701-04-25,2020-04-07,2020-10-02 7:09:36,Groceries-R-Us,1002,organic,enabled,broccoli,2482,paused,44,56782,12345678,1DSLLx4JSLNUPJCXXLywmfKDhLT7gRsre4
0559d134-6947-4abf-9ab9-7967e4962aec,35701-04-25,2020-04-08,2020-10-17 0:41:02,Groceries-R-Us,1002,organic,enabled,tomatoes,2488,enabled,19,56786,12345678,1F3WueuWC6hqbRdCiszChcYB1HkdsXr8Yv
8d83c574-a39d-4ffc-834e-421257a63b00,35701-04-25,2020-04-08,2020-10-20 19:03:19,Groceries-R-Us,1004,holiday promotion,enabled,apple pie,2486,paused,30,56786,12345678,1NquksfmpyKUpcM9dYoU3SpFGGzk9YiLnz
7577e78f-d2a1-4e30-97ed-1082f2db3d4f,35701-04-25,2020-04-08,2020-10-13 16:20:04,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,11,56786,12345678,1N3N4wZweshARm45CsxYqj1QGk9FinkEvE
12a6f5c8-8827-482e-bd6b-60c365d40e37,35701-04-25,2020-04-08,2020-10-05 6:58:41,Groceries-R-Us,1002,organic,enabled,brussels sprouts,2481,paused,141,56782,12345678,1nFhE1EqAGBBRLnYhksozJQsYAAU7DwZa
57be89f2-230b-4ffe-8ba5-9596051bb9db,35701-04-25,2020-04-09,2020-10-06 2:59:20,Groceries-R-Us,1002,organic,enabled,broccoli,2482,paused,25,56784,12345678,1KQjWA72Cwvk4NiJfXggWek7LJkWAqgbzQ
1ae6061c-4eb1-42e1-bac5-706d3b074127,35701-04-25,2020-04-09,2020-10-05 3:08:39,Groceries-R-Us,1001,local,enabled,tomatoes,2488,enabled,53,56784,12345678,1PQFHJ7tcy9xrky2foxjLrDAETXSeXsDfq
6bacb2da-303e-42d2-91ee-9afec7074e10,35701-04-25,2020-04-10,2020-10-02 23:22:15,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,90,56782,12345678,19gmcBeayzJN45Hp94YQxNxgbRQFbaC684
9ad1089e-1b88-4aee-971a-62fd0363d4cf,35701-04-25,2020-04-10,2020-10-07 13:54:11,Groceries-R-Us,1002,organic,enabled,tomatoes,2488,enabled,138,56786,12345678,1GTT2WD2QkfSPUcTQ62waS9o1GhGAYTTnw
c7b0750a-1354-4331-a7ea-2a80392dcf5b,35701-04-25,2020-04-10,2020-10-25 12:47:10,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,160,56784,12345678,17BLwMDS2XaTa6xbHexkoeCjqyMAeskhRw
945136d2-ae34-461e-b886-33a27ae6ec95,35701-04-25,2020-04-10,2020-10-03 14:10:01,Groceries-R-Us,1001,local,enabled,eggs,2478,enabled,1,56785,12345678,1GeMWC2r4WYh6oiM5P5iUaQ25aKxuUK4u7
