_fivetran_id,customer_id,date,_fivetran_synced,account_descriptive_name,campaign_id,campaign_name,campaign_status,ad_group_id,ad_group_name,ad_group_status,clicks,cost,criteria,criteria_type,external_customer_id,id,impressions,criteria_destination_url,final_url_suffix,final_urls
700b232e-106c-4bbd-bec2-842c8839d9ae,12345678,2020-06-02,2020-10-07 18:42:07,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,60,$3.59,farmers market,Keyword,12345678,56782,850,790,,
25f7a0e7-4465-48c7-b918-4ae7e3e6081b,12345678,2020-06-22,2020-10-07 12:36:26,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,60,$5.25,farmers market,Keyword,12345678,56785,854,794,,
2aecc6ee-1dcb-44dc-946b-e11f97dfb6a0,12345678,2020-06-16,2020-10-16 15:43:26,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,45,$16.71,farmers market,Keyword,12345678,56786,840,795,,
0c398919-f74d-4515-8940-be076fc9c6b0,12345678,2020-01-29,2020-10-14 14:09:16,Groceries-R-Us,1001,local,enabled,2488,tomatoes,enabled,35,$0.04,farmers market,Keyword,12345678,56784,831,796,,
4ed095f9-9a7c-4095-8eba-5f484eb41525,12345678,2020-07-04,2020-10-03 11:19:37,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,49,$17.98,Top 10%,Household income,12345678,56786,845,796,,
3fed13f6-5a3f-4440-8b27-acdb8fb1df69,12345678,2020-07-03,2020-10-17 12:54:59,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,96,$2.00,farmers market,Keyword,12345678,56784,894,798,,
df39f81c-f8d3-475d-9c5b-f2c66bb0855b,12345678,2020-09-02,2020-10-03 13:51:11,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,10,$5.52,Top 10%,Household income,12345678,56786,820,810,,
83a09a50-6b69-4348-b3b8-c7d646148c3e,12345678,2020-04-25,2020-10-23 19:50:10,Groceries-R-Us,1004,holiday promotion,enabled,2486,apple pie,enabled,5,$16.65,thanksgiving ideas,Keyword,12345678,56786,818,813,,
c956ebb1-be40-49c3-a661-e6f9ffda9a9d,12345678,2020-03-11,2020-10-04 4:46:14,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,70,$11.14,farmers market,Keyword,12345678,56784,887,817,,
41a5cfb6-611f-4336-9ba8-eec54d19dfd8,12345678,2020-03-21,2020-10-13 7:12:57,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,26,$11.25,Top 10%,Household income,12345678,56784,848,822,,
fdd3d392-f84d-4033-aba1-b7332f756397,12345678,2020-03-24,2020-10-11 13:33:32,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,36,$8.60,farmers market,Keyword,12345678,56785,863,827,,
0887442e-683a-4fef-8d7a-2c92034c12a0,12345678,2020-07-24,2020-10-20 4:49:28,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,41,$15.14,farmers market,Keyword,12345678,56785,874,833,,
b3eb0c78-e54e-4057-8b68-17d038c2147a,12345678,2020-10-04,2020-10-19 2:25:45,Groceries-R-Us,1003,excess inventory,enabled,2484,oreos,enabled,19,$17.03,snacks,Keyword,12345678,56784,853,834,,
d5ebce50-5d72-4b9a-9fcb-e0e8f74918e5,12345678,2020-05-12,2020-10-04 4:22:30,Groceries-R-Us,1004,holiday promotion,enabled,2486,apple pie,enabled,50,$19.87,thanksgiving ideas,Keyword,12345678,56786,890,840,,
0e680a39-aa22-45a0-baa4-d068897d8c21,12345678,2020-06-03,2020-10-20 8:28:11,Groceries-R-Us,1003,excess inventory,enabled,2484,oreos,enabled,23,$17.27,snacks,Keyword,12345678,56786,866,843,,
92ae7a5f-92e3-4104-9986-ee4721d96a0d,12345678,2020-07-24,2020-10-21 4:11:19,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,23,$8.80,farmers market,Keyword,12345678,56786,868,845,,
4a4fb21b-a974-43fa-9d4e-f0555852fd33,12345678,2020-06-09,2020-10-20 2:27:45,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,7,$13.79,farmers market,Keyword,12345678,56786,856,849,,
59b360ad-b8bf-47c9-80e8-ba1a723a8b85,12345678,2020-05-03,2020-10-08 2:03:27,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,14,$15.30,Top 10%,Household income,12345678,56786,878,864,,
f7a175c6-1d36-4597-8087-bc2586914e62,12345678,2020-05-13,2020-10-24 19:49:36,Groceries-R-Us,1004,holiday promotion,enabled,2485,turkey,enabled,1,$11.03,thanksgiving ideas,Keyword,12345678,56785,868,867,,
5c75094a-6ce4-4b32-8af0-4acc001df643,12345678,2020-03-28,2020-10-17 4:30:49,Groceries-R-Us,1001,local,enabled,2488,tomatoes,enabled,5,$10.79,farmers market,Keyword,12345678,56784,881,876,,
a92ec5ba-2b77-4cf6-a5a8-20dab16f6d84,12345678,2020-06-27,2020-10-17 16:12:33,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,27,$11.21,farmers market,Keyword,12345678,56786,904,877,,
1b4cc90c-bc12-41c3-ac47-f32a0ddc4232,12345678,2020-09-29,2020-10-10 22:25:33,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,15,$0.12,Top 10%,Household income,12345678,56786,893,878,,
0c3b4bcd-952b-4f7b-9b42-d1e235676491,12345678,2020-03-01,2020-10-06 2:14:20,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,73,$10.72,farmers market,Keyword,12345678,56786,956,883,,
4b5648ab-7be9-4f06-b953-931f33baff57,12345678,2020-07-13,2020-10-02 4:33:26,Groceries-R-Us,1004,holiday promotion,enabled,2487,cranberry sauce,enabled,83,$9.88,thanksgiving ideas,Keyword,12345678,56785,970,887,,
2bdda221-d635-477e-8a4f-2fcfc0291450,12345678,2020-01-31,2020-10-21 22:34:00,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,19,$0.43,Top 10%,Household income,12345678,56784,915,896,,
3d471fe8-8827-48c4-9f55-1589f0c7b9ab,12345678,2020-05-24,2020-10-19 14:32:37,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,51,$17.28,Top 10%,Household income,12345678,56784,949,898,,
40a44e29-4d5a-4c31-9a5c-b9c8b2378c01,12345678,2020-09-26,2020-10-12 18:06:46,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,11,$2.86,farmers market,Keyword,12345678,56786,912,901,,
60859486-c951-492d-bc20-8a7028007d09,12345678,2020-04-01,2020-10-20 12:21:43,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,36,$11.00,farmers market,Keyword,12345678,56784,942,906,,
0c2d2998-77eb-42e0-bf12-72f4124091e5,12345678,2020-02-20,2020-10-01 2:05:19,Groceries-R-Us,1002,organic,paused,2481,brussels sprouts,enabled,2,$14.77,Top 10%,Household income,12345678,56784,908,906,,
bf5a4ae1-4e52-430f-a1e6-3e81fa4d149e,12345678,2020-10-14,2020-10-15 18:39:25,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,26,$3.09,farmers market,Keyword,12345678,56785,937,911,,
de9f7442-a712-4348-b6c5-3166c73e6217,12345678,2020-08-07,2020-10-04 19:37:37,Groceries-R-Us,1004,holiday promotion,enabled,2486,apple pie,enabled,0,$1.69,thanksgiving ideas,Keyword,12345678,56785,913,913,,
7b9cea75-1705-4c7a-8fd9-aecb8438a995,12345678,2020-04-21,2020-10-15 7:40:52,Groceries-R-Us,1002,organic,enabled,2481,brussels sprouts,enabled,34,$17.32,Top 10%,Household income,12345678,56784,948,914,,
41dea116-7170-4bfc-8091-8c79d766f418,12345678,2020-04-07,2020-10-09 9:26:53,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,33,$11.04,farmers market,Keyword,12345678,56786,953,920,,
3bf62093-3363-4f9f-99f9-96d501cd8b41,12345678,2020-08-14,2020-10-07 5:30:26,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,8,$16.24,farmers market,Keyword,12345678,56782,930,922,,
8e79c2c6-87f2-41e4-83e7-1e87a0f971f2,12345678,2020-03-07,2020-10-02 23:00:26,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,91,$17.62,farmers market,Keyword,12345678,56786,1016,925,,
1f86c4df-8ccf-4fb6-b0b9-6185641e1830,12345678,2020-05-19,2020-10-18 21:30:58,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,7,$4.98,farmers market,Keyword,12345678,56786,937,930,,
432e1ffd-a278-45dd-b0f5-05baf78e814b,12345678,2020-08-18,2020-10-24 13:02:54,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,0,$18.94,farmers market,Keyword,12345678,56786,931,931,,
f40f9d48-e595-4362-bc16-45a653384abe,12345678,2020-01-27,2020-10-18 18:47:50,Groceries-R-Us,1003,excess inventory,enabled,2484,oreos,enabled,14,$11.11,snacks,Keyword,12345678,56784,949,935,,
d0eabc76-9e76-4f2f-9880-6754fcf45e5e,12345678,2020-01-30,2020-10-19 5:55:48,Groceries-R-Us,1003,excess inventory,enabled,2483,summer squash,enabled,64,$0.47,41-50%,Household income,12345678,56784,1013,949,,
1935fe10-6328-4dcb-b625-1957dcf9b54c,12345678,2020-10-01,2020-10-09 4:09:34,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,24,$15.42,Top 10%,Household income,12345678,56785,980,956,,
71a64273-00ad-4110-9e65-af25106d9a55,12345678,2020-07-15,2020-10-21 2:59:34,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,60,$10.37,Top 10%,Household income,12345678,56786,1026,966,,
684c8b29-6503-4970-85a2-8590672a5b2f,12345678,2020-06-19,2020-10-06 1:44:46,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,23,$7.32,farmers market,Keyword,12345678,56784,992,969,,
58dbe057-12f6-41f9-8626-1bf9b9e78802,12345678,2020-08-23,2020-10-09 12:16:05,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,30,$15.14,Top 10%,Household income,12345678,56785,1001,971,,
985a4dbf-78bd-4738-8744-ea8c9b069a9d,12345678,2020-04-04,2020-10-09 19:50:39,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,28,$10.02,farmers market,Keyword,12345678,56785,1004,976,,
49d49849-f0cc-4432-a704-02b214528980,12345678,2020-04-22,2020-10-16 12:01:40,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,38,$12.41,Top 10%,Household income,12345678,56786,1020,982,,
e0ef84bd-a297-4c1a-827f-30a880b1737a,12345678,2020-07-25,2020-10-25 10:52:19,Groceries-R-Us,1004,holiday promotion,enabled,2485,turkey,enabled,40,$5.07,thanksgiving ideas,Keyword,12345678,56786,1025,985,,
e075f8ac-b55a-4533-b33a-f31a6c2d582e,12345678,2020-02-09,2020-10-03 10:37:29,Groceries-R-Us,1001,local,enabled,2488,tomatoes,enabled,73,$18.98,farmers market,Keyword,12345678,56784,1061,988,,
a71cb0a4-1c13-4d5b-98f8-91e8685b98b7,12345678,2020-07-25,2020-10-14 22:24:59,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,10,$17.03,farmers market,Keyword,12345678,56782,998,988,,
01d34fc6-b7f9-495d-9b1b-d145034e23d5,12345678,2020-02-17,2020-10-16 16:53:58,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,62,$0.16,farmers market,Keyword,12345678,56784,1077,1015,,
a51c80a7-23dd-4c26-a7da-266a76d2ae66,12345678,2020-01-27,2020-10-03 11:55:04,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,15,$15.38,farmers market,Keyword,12345678,56784,1035,1020,,
9c24b6cf-11f8-44dc-ad82-3a5b5521f900,12345678,2020-07-05,2020-10-21 19:46:22,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,22,$7.41,Top 10%,Household income,12345678,56786,1042,1020,,
49f9e257-1b67-487b-be8e-c8cb245fc8bc,12345678,2020-07-04,2020-10-10 20:26:21,Groceries-R-Us,1001,local,enabled,2488,tomatoes,enabled,2,$0.40,farmers market,Keyword,12345678,56785,1030,1028,,
200d3f63-6345-43c2-8aed-30e31ad9fab0,12345678,2020-02-09,2020-10-02 7:18:27,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,3,$1.72,Top 10%,Household income,12345678,56786,1032,1029,,
ee39c0fc-63e6-4cf8-b449-c3251db2401e,12345678,2020-03-31,2020-10-15 18:41:31,Groceries-R-Us,1003,excess inventory,enabled,2484,oreos,enabled,7,$10.44,snacks,Keyword,12345678,56786,1039,1032,,
7c3afac0-7a7d-4750-a879-76767d99fce1,12345678,2020-06-07,2020-10-09 20:42:43,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,180,$15.00,Top 10%,Household income,12345678,56784,1213,1033,,
c448f530-2a77-4854-93b8-bed14e61d566,12345678,2020-04-15,2020-10-13 10:24:18,Groceries-R-Us,1002,organic,enabled,2481,brussels sprouts,enabled,32,$8.91,Top 10%,Household income,12345678,56786,1071,1039,,
fcf2bee0-a473-41f2-a8e1-bf0f4c30d1e9,12345678,2020-06-10,2020-10-20 5:35:28,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,11,$16.63,farmers market,Keyword,12345678,56786,1050,1039,,
909b0e7f-d863-4390-a6c2-9719e0cf2716,12345678,2020-09-01,2020-10-13 13:04:11,Groceries-R-Us,1003,excess inventory,enabled,2484,oreos,enabled,17,$11.87,snacks,Keyword,12345678,56786,1059,1042,,
2a04e8a4-3550-45fb-b7f6-6e89d70e4ccd,12345678,2020-05-09,2020-10-09 14:31:21,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,8,$19.09,farmers market,Keyword,12345678,56786,1050,1042,,
c4c2bba0-fc5a-46b9-98c5-fa20946ac24f,12345678,2020-01-14,2020-10-02 17:35:09,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,210,$9.69,Top 10%,Household income,12345678,56786,1253,1043,,
ac617692-5791-4335-aed1-38b2c86d9c73,12345678,2020-03-10,2020-10-14 11:04:56,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,12,$7.81,farmers market,Keyword,12345678,56786,1056,1044,,
8c68b6f6-33d8-4097-acb5-4dd6d1953a7d,12345678,2020-04-13,2020-10-08 12:33:37,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,5,$8.09,farmers market,Keyword,12345678,56786,1054,1049,,
1d1308e0-21b2-4bee-8fee-67fe96339554,12345678,2020-10-20,2020-10-04 21:41:50,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,26,$0.21,farmers market,Keyword,12345678,56786,1087,1061,,
3871ce0b-7c75-4c52-afff-64d9365ed645,12345678,2020-03-07,2020-10-02 21:32:29,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,41,$16.10,Top 10%,Household income,12345678,56785,1103,1062,,
17671702-e5ef-4bd6-bdd1-6804b5db3ee5,12345678,2020-09-15,2020-10-08 15:20:23,Groceries-R-Us,1003,excess inventory,enabled,2484,oreos,enabled,31,$6.87,snacks,Keyword,12345678,56785,1101,1070,,
a71184da-959a-4557-96cc-45398ead5003,12345678,2020-08-18,2020-10-11 5:13:29,Groceries-R-Us,1004,holiday promotion,enabled,2485,turkey,enabled,7,$5.04,thanksgiving ideas,Keyword,12345678,56786,1077,1070,,
2e2ba26a-fa39-4d9e-ac97-7e2e0ee2e56e,12345678,2020-04-06,2020-10-25 5:13:12,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,38,$5.67,farmers market,Keyword,12345678,56786,1113,1075,,
99eaf80f-1c30-4ed4-97be-40db5c74e905,12345678,2020-10-13,2020-10-22 9:07:41,Groceries-R-Us,1001,local,enabled,2488,tomatoes,enabled,19,$16.72,farmers market,Keyword,12345678,56786,1096,1077,,
5f83a462-b953-4940-826d-ecad3aa1707a,12345678,2020-04-03,2020-10-13 10:39:43,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,32,$14.74,farmers market,Keyword,12345678,56784,1117,1085,,
a6d5d2be-3709-43fe-854b-42f2e0929d88,12345678,2020-02-26,2020-10-08 21:43:03,Groceries-R-Us,1003,excess inventory,enabled,2483,summer squash,enabled,13,$8.20,31-40%,Household income,12345678,56786,1101,1088,,
fcecb54d-3263-4586-a2e4-14b9ac0231b7,12345678,2020-01-26,2020-10-18 6:29:12,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,121,$19.70,farmers market,Keyword,12345678,56786,1213,1092,,
bf09406c-dcd5-470c-b8e4-47f13faa7da2,12345678,2020-02-25,2020-10-07 21:27:45,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,21,$18.25,Top 10%,Household income,12345678,56784,1114,1093,,
abbdd106-f9df-4eb2-a54b-1fe84999b697,12345678,2020-03-28,2020-10-03 13:54:03,Groceries-R-Us,1002,organic,enabled,2481,brussels sprouts,enabled,158,$9.96,Top 10%,Household income,12345678,56786,1258,1100,,
44e40bf2-3ab9-455c-b07f-a19348e96b0c,12345678,2020-08-18,2020-10-18 15:32:58,Groceries-R-Us,1003,excess inventory,enabled,2483,summer squash,enabled,65,$12.74,31-40%,Household income,12345678,56784,1180,1115,,
3af27b28-5749-42a0-9f0a-424c622270a9,12345678,2020-02-05,2020-10-17 0:57:45,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,17,$12.90,farmers market,Keyword,12345678,56786,1132,1115,,
329f2122-105f-4d71-8e5d-5295391064be,12345678,2020-02-19,2020-10-19 5:05:42,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,26,$9.79,farmers market,Keyword,12345678,56786,1154,1128,,
1c915487-0af1-463a-b51e-c60efbd8a8fc,12345678,2020-08-23,2020-10-02 23:18:42,Groceries-R-Us,1003,excess inventory,enabled,2487,cranberry sauce,enabled,3,$8.60,thanksgiving_ideas,Keyword,12345678,56786,1145,1142,,
87d6726e-aac7-428d-a0e1-9191b85568d7,12345678,2020-09-29,2020-10-17 9:22:53,Groceries-R-Us,1004,holiday promotion,enabled,2487,cranberry sauce,enabled,83,$9.45,thanksgiving ideas,Keyword,12345678,56784,1231,1148,,
e5eb701d-8016-4324-b8cf-e762f944d16b,12345678,2020-07-05,2020-10-10 23:54:31,Groceries-R-Us,1001,local,enabled,2488,tomatoes,enabled,18,$16.09,farmers market,Keyword,12345678,56785,1169,1151,,
c5b7c835-f6ef-4ef1-8ee5-bef2b458561c,12345678,2020-06-25,2020-10-06 10:39:43,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,69,$11.51,farmers market,Keyword,12345678,56786,1232,1163,,
57e59c19-3c3d-43db-90a3-e4d42531871f,12345678,2020-10-21,2020-10-02 7:12:43,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,9,$5.21,farmers market,Keyword,12345678,56784,1175,1166,,
93cce3b4-7bdd-4aa4-882f-c241713cbd94,12345678,2020-04-24,2020-10-04 20:55:04,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,129,$14.40,Top 10%,Household income,12345678,56786,1296,1167,,
211cb3d7-b879-4120-83eb-e512b7d4c362,12345678,2020-01-16,2020-10-17 8:54:21,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,33,$19.17,farmers market,Keyword,12345678,56784,1206,1173,,
5b5433d5-9024-44fb-81c7-0fdbc9aa7512,12345678,2020-08-12,2020-10-10 12:05:39,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,26,$10.78,Top 10%,Household income,12345678,56785,1199,1173,,
97f85bc0-38ea-44ba-adc8-d63c7e9a4208,12345678,2020-03-17,2020-10-17 23:08:59,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,11,$7.23,farmers market,Keyword,12345678,56784,1185,1174,,
246e5bb1-72f0-4b88-8f13-d3f8b894bb6b,12345678,2020-04-25,2020-10-08 10:58:30,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,18,$11.29,Top 10%,Household income,12345678,56784,1192,1174,,
e4d7bc2c-a0b0-4ba0-b472-ce497789ab56,12345678,2020-05-24,2020-10-17 12:19:01,Groceries-R-Us,1004,holiday promotion,enabled,2485,turkey,enabled,38,$5.06,thanksgiving ideas,Keyword,12345678,56786,1221,1183,,
f46b6381-d8d6-4aac-a951-25aa30dc27f0,12345678,2020-02-22,2020-10-04 4:25:30,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,7,$3.81,farmers market,Keyword,12345678,56786,1190,1183,,
1d436f7f-ab8a-4ea3-aae4-d2cf6ea7c55a,12345678,2020-02-22,2020-10-20 14:42:09,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,8,$18.80,farmers market,Keyword,12345678,56785,1198,1190,,
80025375-0c38-49b5-a0d6-71305c2e5534,12345678,2020-05-16,2020-10-05 21:49:41,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,28,$16.59,farmers market,Keyword,12345678,56786,1226,1198,,
d02cf61e-39ac-402c-acb9-82c5d3d1ceb8,12345678,2020-09-22,2020-10-09 8:56:04,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,24,$10.77,Top 10%,Household income,12345678,56786,1225,1201,,
e0ec20fe-9bf8-4a79-bfd0-5b5aef52d410,12345678,2020-07-30,2020-10-05 13:14:14,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,50,$10.34,farmers market,Keyword,12345678,56786,1254,1204,,
456d5d5d-dc97-4ea8-97da-206c6158eaf1,12345678,2020-01-12,2020-10-19 1:37:05,Groceries-R-Us,1001,local,enabled,2488,tomatoes,enabled,10,$9.48,farmers market,Keyword,12345678,56786,1216,1206,,
8367807b-0db6-47e5-8c3f-da457537e780,12345678,2020-03-31,2020-10-05 16:04:33,Groceries-R-Us,1001,local,enabled,2478,eggs,paused,3,$2.90,farmers market,Keyword,12345678,56786,1209,1206,,
b4bb19ee-8652-4d79-b603-24e6d4c1aca4,12345678,2020-01-02,2020-10-03 17:41:35,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,59,$1.01,farmers market,Keyword,12345678,56786,1265,1206,,
897e2a44-7497-43b5-9a4f-6c8331c8ce3e,12345678,2020-05-21,2020-10-05 3:19:41,Groceries-R-Us,1004,holiday promotion,enabled,2487,cranberry sauce,enabled,41,$0.62,thanksgiving ideas,Keyword,12345678,56785,1248,1207,,
e56ec82a-2a7f-41fb-80ac-c2238ce5f7f6,12345678,2020-07-18,2020-10-07 19:53:56,Groceries-R-Us,1004,holiday promotion,enabled,2486,apple pie,enabled,4,$14.32,thanksgiving ideas,Keyword,12345678,56786,1214,1210,,
28aaa8ee-b89c-4801-9702-eacae838e176,12345678,2020-05-13,2020-10-02 8:44:32,Groceries-R-Us,1001,local,enabled,2488,tomatoes,enabled,152,$6.03,farmers market,Keyword,12345678,56786,1365,1213,,
031a36ad-b771-4145-b264-17c442726265,12345678,2020-01-07,2020-10-04 10:49:29,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,8,$0.57,Top 10%,Household income,12345678,56784,1231,1223,,
91a7bf59-299e-4caa-a515-b5cf87aade1e,12345678,2020-08-01,2020-10-18 9:22:38,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,20,$13.71,farmers market,Keyword,12345678,56784,1246,1226,,
1af2dd26-e3f0-4c86-bdd8-0be5e5c0edb4,12345678,2020-02-01,2020-10-08 1:22:31,Groceries-R-Us,1003,excess inventory,enabled,2483,summer squash,enabled,37,$0.88,31-40%,Household income,12345678,56784,1273,1236,,
2463b092-ba91-41d2-8adb-f11287b8fd64,12345678,2020-04-22,2020-10-06 2:09:39,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,35,$4.07,farmers market,Keyword,12345678,56786,1276,1241,,
fee2becd-aa4f-4977-90c4-b057e3557a13,12345678,2020-01-15,2020-10-24 11:33:41,Groceries-R-Us,1002,organic,enabled,2481,brussels sprouts,enabled,35,$18.33,Top 10%,Household income,12345678,56786,1294,1259,,
08acfbed-2c59-4294-9f66-0a85e33f5321,12345678,2020-07-12,2020-10-01 5:42:39,Groceries-R-Us,1004,holiday promotion,enabled,2486,apple pie,enabled,37,$15.68,thanksgiving ideas,Keyword,12345678,56786,1298,1261,,
4130699a-1e93-4be1-b824-0816934b1329,12345678,2020-10-12,2020-10-19 14:19:00,Groceries-R-Us,1003,excess inventory,enabled,2483,summer squash,enabled,5,$8.96,31-40%,Household income,12345678,56786,1269,1264,,
51c42355-4251-4f1d-b459-d9e22bccdc60,12345678,2020-07-29,2020-10-01 3:26:33,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,41,$5.40,Top 10%,Household income,12345678,56782,1306,1265,,
6e7b460f-05f1-47ea-adbc-081483df1e2f,12345678,2020-07-05,2020-10-11 23:01:50,Groceries-R-Us,1001,local,enabled,2480,sweet potatoes,enabled,17,$13.54,farmers market,Keyword,12345678,56786,1294,1277,,
fcff423b-6c5f-480f-a7a4-419b8468c156,12345678,2020-05-27,2020-10-05 13:07:05,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,66,$0.57,Top 10%,Household income,12345678,56786,1344,1278,,
c001bd34-5942-4f6e-b152-e3cc28f6a0f8,12345678,2020-09-27,2020-10-23 1:07:48,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,147,$18.92,farmers market,Keyword,12345678,56786,1426,1279,,
262656dc-5fa2-4265-a787-8cf6b1bdbd38,12345678,2020-09-08,2020-10-10 2:09:25,Groceries-R-Us,1003,excess inventory,enabled,2484,oreos,enabled,1,$13.61,snacks,Keyword,12345678,56786,1284,1283,,
3bc37770-0b98-441a-84b6-a74bc0588e42,12345678,2020-01-07,2020-10-19 9:56:21,Groceries-R-Us,1003,excess inventory,enabled,2484,oreos,enabled,32,$8.53,snacks,Keyword,12345678,56786,1324,1292,,
b1712547-26fd-432c-b435-aa91adc1a927,12345678,2020-09-29,2020-10-24 22:08:11,Groceries-R-Us,1004,holiday promotion,enabled,2486,apple pie,enabled,2,$13.86,thanksgiving ideas,Keyword,12345678,56782,1298,1296,,
5182868d-9b37-4e4e-8406-f2b360fa489b,12345678,2020-08-23,2020-10-08 18:10:35,Groceries-R-Us,1002,organic,paused,2482,broccoli,enabled,14,$8.30,Top 10%,Household income,12345678,56782,1312,1298,,
2b0cd2cd-ff78-4ec5-9036-2c68eb19d9d0,12345678,2020-01-26,2020-10-18 8:28:17,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,113,$5.93,Top 10%,Household income,12345678,56786,1414,1301,,
2d7ade30-1a7a-4794-aa57-e71d4f27a299,12345678,2020-05-13,2020-10-15 3:01:16,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,8,$0.49,Top 10%,Household income,12345678,56786,1318,1310,,
57684212-aa5b-4656-90f8-2154c36b93c3,12345678,2020-05-03,2020-10-14 11:50:13,Groceries-R-Us,1001,local,enabled,2488,tomatoes,enabled,5,$15.06,farmers market,Keyword,12345678,56785,1322,1317,,
5553f22d-aab8-4676-bcf1-b2a5f2dd779f,12345678,2020-04-08,2020-10-24 8:27:25,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,42,$1.78,Top 10%,Household income,12345678,56786,1363,1321,,
d31d43d7-1bcd-4e1b-a6a9-5cf599d0f2c1,12345678,2020-08-17,2020-10-15 23:13:49,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,12,$3.06,farmers market,Keyword,12345678,56785,1336,1324,,
d876b354-dd01-4eb4-91da-4482dbffadab,12345678,2020-10-13,2020-10-13 1:18:28,Groceries-R-Us,1004,holiday promotion,paused,2485,turkey,enabled,30,$18.52,thanksgiving ideas,Keyword,12345678,56786,1363,1333,,
487ff6d6-80e1-47db-b424-933a3e87e62f,12345678,2020-10-19,2020-10-07 16:30:30,Groceries-R-Us,1001,local,enabled,2480,sweet potatoes,enabled,9,$17.31,farmers market,Keyword,12345678,56784,1343,1334,,
