_fivetran_id,customer_id,date,_fivetran_synced,account_descriptive_name,campaign_id,campaign_name,campaign_status,ad_group_id,ad_group_name,ad_group_status,clicks,cost,effective_final_url,impressions,external_customer_id
505d2863-abd1-4447-8d35-ea93581194e6,12345678,2020-07-18,2020-10-09 13:21:23.000 +0000,Groceries-R-Us,1002,organic,enabled,2481,brussels sprouts,enabled,57,$18.26,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=organic,7564,12345678
630b9ad0-8c53-4fac-a0f1-cf27462d68f1,12345678,2020-08-09,2020-10-02 04:21:54.000 +0000,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,2,$8.89,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,5544,12345678
e97988e4-0ce7-4588-a50a-31ba0703d893,12345678,2020-02-20,2020-10-02 21:17:14.000 +0000,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,5,$9.03,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,9637,12345678
14c6558d-9af1-46cc-9101-33eb09f63aad,12345678,2020-01-25,2020-10-08 05:31:21.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,5,$11.83,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,4387,12345678
7bfe7062-08f1-4cb8-b71e-a06976bcc5eb,12345678,2020-05-26,2020-10-04 01:19:33.000 +0000,Groceries-R-Us,1004,holiday promotion,enabled,2485,turkey,enabled,2,$11.58,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=holiday-promotion,5033,12345678
0e558e4f-70d5-4a53-872b-1cd5b4664e96,12345678,2020-02-06,2020-10-09 08:26:23.000 +0000,Groceries-R-Us,1001,local,enabled,2488,tomatoes,enabled,1,$9.49,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,2302,12345678
ae0662c1-49fc-48fc-aa46-50f2c08edcff,12345678,2020-09-26,2020-10-14 00:20:52.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,31,$10.43,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,958,12345678
222399bc-e6af-43d8-a019-234bd36daa0c,12345678,2020-09-26,2020-10-08 03:18:29.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,4,$12.63,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=local,8741,12345678
1c445a65-98ca-45e3-a59b-062d85222625,12345678,2020-03-04,2020-10-11 10:42:09.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,3,$10.66,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,28,12345678
857d81c6-89ff-48ea-b9b5-d588796d7960,12345678,2020-03-04,2020-10-25 03:46:50.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,0,$17.46,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=local,11680,12345678
ffa0b1f6-b7c9-4a91-9190-57db965739d8,12345678,2020-08-12,2020-10-20 02:05:07.000 +0000,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,2,$9.94,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,9360,12345678
fb2c7734-1a97-4c86-95ff-8c39ee609959,12345678,2020-04-18,2020-10-14 16:05:42.000 +0000,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,39,$13.55,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,1385,12345678
32935a47-62cd-467f-a249-d4e9cd079d28,12345678,2020-04-18,2020-10-12 07:19:41.000 +0000,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,15,$10.84,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=organic,9985,12345678
b66ecd42-2124-41cf-8539-41be72cdcddd,12345678,2020-02-05,2020-10-06 00:27:21.000 +0000,Groceries-R-Us,1004,holiday promotion,enabled,2486,apple pie,enabled,17,$18.12,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=holiday-promotion,5521,12345678
ba89ca60-495c-4472-94d0-a5bdc00c0551,12345678,2020-01-08,2020-10-19 11:58:46.000 +0000,Groceries-R-Us,1002,organic,enabled,2481,brussels sprouts,enabled,44,$14.97,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,280,12345678
17e37231-5dfa-451d-8762-c7ad118b9265,12345678,2020-06-02,2020-10-05 19:34:37.000 +0000,Groceries-R-Us,1001,local,enabled,2480,sweet potatoes,enabled,39,$6.01,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,19899,12345678
b034b498-06dd-49ff-839f-34cefb14142c,12345678,2020-02-29,2020-10-22 00:57:22.000 +0000,Groceries-R-Us,1001,local,paused,2488,tomatoes,enabled,16,$18.03,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,942,12345678
164c74a9-a7ee-4809-97da-a7144155dcda,12345678,2020-09-15,2020-10-06 15:13:26.000 +0000,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,49,$8.11,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,7914,12345678
61c73b33-35a7-4d63-9aa3-526d66d33927,12345678,2020-04-26,2020-10-16 15:37:02.000 +0000,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,11,$14.32,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,6500,12345678
27933c89-de9d-4111-a9e4-4666606fb45b,12345678,2020-08-12,2020-10-23 06:54:06.000 +0000,Groceries-R-Us,1002,organic,enabled,2481,brussels sprouts,enabled,1,$3.75,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,8642,12345678
f71b6079-3d5d-4150-b5d9-0e3d1ef77a1b,12345678,2020-01-02,2020-10-08 17:31:19.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,70,$0.45,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,10841,12345678
692ba0db-6f44-403e-8e41-d37a949ecc26,12345678,2020-09-06,2020-10-10 12:03:39.000 +0000,Groceries-R-Us,1001,local,enabled,2488,tomatoes,enabled,5,$15.22,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,397,12345678
cba6484c-cd76-4c5c-8e67-3483a6aed616,12345678,2020-07-31,2020-10-01 23:42:43.000 +0000,Groceries-R-Us,1001,local,enabled,2488,tomatoes,enabled,18,$17.59,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,237,12345678
c6531035-7e5b-4b9f-a7b4-15df4560cc3d,12345678,2020-07-16,2020-10-04 00:45:46.000 +0000,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,42,$13.38,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,84,12345678
b447dbf1-1cb3-4115-a72e-34ecd043aa0e,12345678,2020-07-16,2020-10-04 23:52:01.000 +0000,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,2,$5.41,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=local,5875,12345678
d218335f-06e6-422f-ab4c-d03d493dc192,12345678,2020-07-26,2020-10-23 01:42:55.000 +0000,Groceries-R-Us,1001,local,paused,2479,cheese,enabled,3,$9.34,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,4691,12345678
3cf63a3b-3838-487c-8a98-bfa7da43e7c7,12345678,2020-03-22,2020-10-16 01:19:52.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,14,$9.59,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,2174,12345678
71480aec-d5c6-489b-a3f8-1be659fd9438,12345678,2020-04-09,2020-10-23 03:05:06.000 +0000,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,1,$8.68,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,5095,12345678
8b0b17e2-4cd3-4064-96b2-e2a684d5bb2a,12345678,2020-09-12,2020-10-21 18:34:08.000 +0000,Groceries-R-Us,1001,local,enabled,2480,sweet potatoes,enabled,4,$5.55,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,4736,12345678
0b623cd7-5f4e-4170-a5c2-30e59ef9cd79,12345678,2020-08-28,2020-10-23 09:19:31.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,0,$4.25,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,1408,12345678
49695217-ddcb-4dfc-a7b8-e8110fa1c638,12345678,2020-08-28,2020-10-24 18:42:30.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,33,$10.43,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=local,9047,12345678
21dfce0a-4f2b-4a38-b1ac-bb5a343d8ac6,12345678,2020-08-28,2020-10-04 08:59:20.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,2,$12.10,https://groceries-r-us.com/utm_source=google&utm_medium=email&utm_campaign=local,3617,12345678
a9df341a-4c9e-41c4-83d1-61aa88d8a62a,12345678,2020-01-06,2020-10-15 09:31:23.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,24,$18.20,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,606,12345678
283742f2-9312-49db-994d-1e46a5652005,12345678,2020-03-07,2020-10-25 02:39:29.000 +0000,Groceries-R-Us,1002,organic,enabled,2481,brussels sprouts,enabled,37,$15.24,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,3762,12345678
a450e390-cf32-4e6f-8e82-2748ca0df5dc,12345678,2020-03-21,2020-10-02 23:51:57.000 +0000,Groceries-R-Us,1003,excess inventory,enabled,2484,oreos,enabled,11,$16.36,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,946,12345678
a116fc1d-1742-49c9-a954-1ac512e4dd8e,12345678,2020-10-15,2020-10-08 13:19:17.000 +0000,Groceries-R-Us,1002,organic,enabled,2481,brussels sprouts,enabled,14,$1.72,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,6734,12345678
ca501c32-a955-4300-9fdd-e1093a232fa0,12345678,2020-01-04,2020-10-23 07:11:53.000 +0000,Groceries-R-Us,1002,organic,paused,2482,broccoli,enabled,5,$4.62,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,9863,12345678
ba004b2c-ac4b-4872-b48e-863396746b93,12345678,2020-06-28,2020-10-06 13:56:40.000 +0000,Groceries-R-Us,1003,excess inventory,enabled,2483,summer squash,enabled,6,$17.36,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,5483,12345678
47aa31bf-1016-40c4-830f-4a031b18deff,12345678,2020-02-02,2020-10-03 00:07:54.000 +0000,Groceries-R-Us,1001,local,enabled,2480,sweet potatoes,enabled,0,$7.85,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,11342,12345678
50c6ac96-1f8e-4eb7-be5d-0bd421123853,12345678,2020-07-29,2020-10-18 00:56:09.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,8,$15.80,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,5011,12345678
40673721-5060-448a-9300-2b9d15e6554d,12345678,2020-08-19,2020-10-12 22:00:34.000 +0000,Groceries-R-Us,1001,local,enabled,2480,sweet potatoes,enabled,9,$4.37,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,16470,12345678
71741e25-d0f0-4ce2-8061-944449758834,12345678,2020-01-04,2020-10-11 01:51:58.000 +0000,Groceries-R-Us,1002,organic,enabled,2481,brussels sprouts,enabled,2,$0.94,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,5351,12345678
e99bf4e2-5860-4fff-9f84-718aebfcec10,12345678,2020-09-15,2020-10-20 05:25:02.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,27,$7.07,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,7642,12345678
e8cf2890-7e62-4998-a344-6dc1f9aebfef,12345678,2020-02-01,2020-10-05 14:29:33.000 +0000,Groceries-R-Us,1004,holiday promotion,enabled,2485,turkey,enabled,19,$16.91,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=holiday-promotion,1178,12345678
d6495ebc-a553-4390-8c28-780bf9319585,12345678,2020-10-24,2020-10-23 16:37:00.000 +0000,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,9,$16.31,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,1860,12345678
972954eb-6b2c-4708-9751-c88878dba101,12345678,2020-09-08,2020-10-20 04:26:53.000 +0000,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,16,$17.15,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,11571,12345678
939ce25c-a1e1-445f-bd3a-69a6a15c546d,12345678,2020-07-26,2020-10-19 18:36:56.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,4,$10.07,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,2821,12345678
f37c72a2-9e0a-4348-a88c-7663124b3242,12345678,2020-09-20,2020-10-13 10:02:58.000 +0000,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,31,$11.76,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,10024,12345678
9a1f5e6d-7972-4cae-adb8-0e5dd99d5697,12345678,2020-10-13,2020-10-10 09:04:35.000 +0000,Groceries-R-Us,1001,local,removed,2488,tomatoes,enabled,17,$9.38,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,13420,12345678
386dbf75-9559-436d-87c3-ffdfabc1ef87,12345678,2020-07-07,2020-10-02 16:37:02.000 +0000,Groceries-R-Us,1001,local,enabled,2488,tomatoes,enabled,6,$1.60,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,4513,12345678
3a478000-8850-4bc9-9d86-8e4e1ca04b82,12345678,2020-07-28,2020-10-23 01:46:44.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,3,$17.52,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,3123,12345678
9acef180-0ba2-4807-8fe1-2943eaf8bca3,12345678,2020-04-03,2020-10-10 04:27:42.000 +0000,Groceries-R-Us,1003,excess inventory,enabled,2483,summer squash,enabled,35,$18.27,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,1862,12345678
ab0d2646-0ca7-4b25-ab8b-ff0f304b24e2,12345678,2020-09-13,2020-10-19 05:31:54.000 +0000,Groceries-R-Us,1002,organic,enabled,2481,brussels sprouts,enabled,1,$10.27,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,5041,12345678
203af05a-18bf-4627-9ce5-0ad1d3bfe1f1,12345678,2020-03-27,2020-10-07 13:54:46.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,3,$4.88,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,3503,12345678
5a722ef0-1be1-4bad-bc2d-b10cbb1da191,12345678,2020-08-23,2020-10-06 16:03:57.000 +0000,Groceries-R-Us,1001,local,enabled,2480,sweet potatoes,enabled,25,$9.97,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,6798,12345678
7bd28ba1-33a1-4c14-bd40-093d70d1acab,12345678,2020-01-06,2020-10-22 05:23:04.000 +0000,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,29,$10.75,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,1556,12345678
feec92cb-13c6-4f62-92e1-e70cd3c31651,12345678,2020-01-06,2020-10-15 12:58:06.000 +0000,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,37,$18.68,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=organic,4168,12345678
0a7bcf62-ae41-46a8-bb9a-10b136a2a93b,12345678,2020-01-06,2020-10-20 13:18:38.000 +0000,Groceries-R-Us,1002,organic,paused,2482,broccoli,enabled,58,$1.77,https://groceries-r-us.com/utm_source=google&utm_medium=email&utm_campaign=organic,3041,12345678
c4c92bab-68a6-4023-b8c3-8cb99097c1b4,12345678,2020-08-03,2020-10-17 07:25:55.000 +0000,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,21,$10.75,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,5160,12345678
d9fed030-fdce-4231-bdbf-8d1a6f135229,12345678,2020-08-03,2020-10-20 18:45:47.000 +0000,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,27,$16.10,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=organic,9846,12345678
1f1e4bf1-43b5-48e3-ba68-7374a6e604a1,12345678,2020-01-23,2020-10-12 07:39:00.000 +0000,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,30,$16.77,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,1680,12345678
6f4d6f08-b1d2-4994-b93a-8848f5ce7dc1,12345678,2020-01-23,2020-10-16 18:15:15.000 +0000,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,23,$8.01,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=local,7083,12345678
2e74604c-2164-4e78-873b-3322c3786677,12345678,2020-10-25,2020-10-02 12:56:55.000 +0000,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,13,$16.82,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,2163,12345678
467514cf-8218-4115-aec3-6587cc34b8fc,12345678,2020-09-17,2020-10-14 19:55:40.000 +0000,Groceries-R-Us,1001,local,removed,2479,cheese,enabled,9,$7.02,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,8639,12345678
63b86614-7017-4a90-9df2-ea9112e94a07,12345678,2020-06-14,2020-10-17 05:47:04.000 +0000,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,19,$19.53,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,6784,12345678
7e033f72-6f56-488a-a7ee-e464f1d556d0,12345678,2020-09-12,2020-10-08 02:01:36.000 +0000,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,13,$0.05,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,18848,12345678
0955b9b6-05c9-4ada-a1dc-06165989eabf,12345678,2020-05-09,2020-10-14 22:23:21.000 +0000,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,38,$7.12,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,497,12345678
5ee6697c-aa62-4e26-9682-bcfcd0bda588,12345678,2020-10-17,2020-10-06 00:13:14.000 +0000,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,37,$1.81,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,750,12345678
6c52f45c-ebd4-48c3-8d26-d8d16708de40,12345678,2020-10-17,2020-10-10 22:56:35.000 +0000,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,1,$19.45,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=organic,306,12345678
9adc8ae0-0db7-4416-997e-9c3f42e2ad34,12345678,2020-08-15,2020-10-03 22:25:23.000 +0000,Groceries-R-Us,1003,excess inventory,enabled,2483,summer squash,enabled,24,$2.29,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,11551,12345678
806da691-3de8-4191-9e5c-537599a7eb8e,12345678,2020-05-11,2020-10-14 19:48:29.000 +0000,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,5,$0.49,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,1299,12345678
18a40ff6-da7a-4d70-8f1c-481b4e7bdb97,12345678,2020-01-08,2020-10-22 02:31:45.000 +0000,Groceries-R-Us,1003,excess inventory,enabled,2484,oreos,enabled,28,$15.64,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,3244,12345678
f38749ba-287c-453c-805b-a65696534802,12345678,2020-08-31,2020-10-15 13:28:40.000 +0000,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,3,$2.01,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,3739,12345678
495a79c8-cc1c-4840-b5dd-8c5f2e8dfc73,12345678,2020-05-23,2020-10-21 23:25:20.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,paused,3,$19.41,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,387,12345678
25565731-2b64-46ca-a353-4092a63edc07,12345678,2020-08-28,2020-10-05 18:09:05.000 +0000,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,1,$3.44,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,13457,12345678
c45baf0a-689e-43aa-aa52-3141cd96f7eb,12345678,2020-08-03,2020-10-13 10:31:56.000 +0000,Groceries-R-Us,1001,local,paused,2478,eggs,enabled,7,$17.86,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,1201,12345678
dfaaf3ce-03ea-4279-8969-33eabbae7b1f,12345678,2020-08-03,2020-10-07 01:09:30.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,23,$12.76,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=local,2073,12345678
8e869364-cbd5-4bee-ac50-d20b5848bb5c,12345678,2020-10-16,2020-10-10 02:22:41.000 +0000,Groceries-R-Us,1003,excess inventory,enabled,2484,oreos,enabled,10,$1.18,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=excess-inventory,4106,12345678
c42b0b3e-d19c-46a8-85de-4b2b8c2b81d8,12345678,2020-02-14,2020-10-24 09:52:11.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,2,$13.11,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,494,12345678
12604096-ffc9-489c-90b6-35eaf6214560,12345678,2020-09-04,2020-10-01 18:07:17.000 +0000,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,21,$18.74,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,232,12345678
2df59989-8914-45a0-a458-809bfb7cf16f,12345678,2020-05-07,2020-10-17 22:15:52.000 +0000,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,2,$19.81,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,12665,12345678
15b36c5f-72f7-4595-8ab2-2a370202db85,12345678,2020-09-16,2020-10-14 15:49:19.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,3,$1.76,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,3737,12345678
7e07b2fb-f982-4b5b-8213-8a9e65501eff,12345678,2020-03-21,2020-10-01 19:59:28.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,3,$10.02,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,2395,12345678
93e26569-54ac-4fd5-85d7-73a121cfa0c8,12345678,2020-07-02,2020-10-22 20:55:37.000 +0000,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,6,$2.66,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,5182,12345678
2e48c2b4-2712-4042-9432-9daf13179139,12345678,2020-08-06,2020-10-22 20:19:03.000 +0000,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,10,$11.64,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,291,12345678
464644e4-f2e4-4698-986d-42cec893692e,12345678,2020-09-03,2020-10-17 16:47:33.000 +0000,Groceries-R-Us,1002,organic,enabled,2482,broccoli,enabled,4,$8.62,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,8029,12345678
001e0139-e32c-4ce1-816c-a96558602f6f,12345678,2020-01-11,2020-10-15 03:04:34.000 +0000,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,17,$5.49,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,5776,12345678
66cfa738-437d-475a-9ab0-1ef190159fec,12345678,2020-03-21,2020-10-20 19:27:48.000 +0000,Groceries-R-Us,1004,holiday promotion,enabled,2486,apple pie,enabled,0,$0.57,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=holiday-promotion,156,12345678
c0762e3a-7923-45c0-a63c-fcc626e74b2d,12345678,2020-03-21,2020-10-22 05:04:12.000 +0000,Groceries-R-Us,1004,holiday promotion,enabled,2486,apple pie,enabled,13,$19.50,https://groceries-r-us.com/utm_source=google&utm_medium=banner&utm_campaign=holiday-promotion,12031,12345678
008d3fda-d62e-4df7-a944-06e1a43505ae,12345678,2020-03-03,2020-10-02 02:04:01.000 +0000,Groceries-R-Us,1002,organic,removed,2482,broccoli,enabled,46,$11.29,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,9225,12345678
ab5594d6-1931-41ae-a351-e9f600e22c27,12345678,2020-02-11,2020-10-18 15:34:11.000 +0000,Groceries-R-Us,1001,local,enabled,2488,tomatoes,enabled,15,$2.64,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,9782,12345678
ddc39fb0-2dd0-4084-afe8-8a7757716a08,12345678,2020-01-10,2020-10-08 10:36:12.000 +0000,Groceries-R-Us,1004,holiday promotion,enabled,2485,turkey,enabled,34,$0.16,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=holiday-promotion,8504,12345678
6e5305d6-a3c4-40b5-bf8e-d40d6f06ae48,12345678,2020-07-10,2020-10-11 23:09:16.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,28,$11.00,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,5610,12345678
9438b47f-2b8c-4eb2-a61c-154f2a5a4212,12345678,2020-01-20,2020-10-24 04:10:56.000 +0000,Groceries-R-Us,1001,local,enabled,2478,eggs,enabled,35,$3.18,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,432,12345678
0450f928-ffd9-47ea-b53f-d35cc5bef649,12345678,2020-07-08,2020-10-08 13:50:07.000 +0000,Groceries-R-Us,1001,local,enabled,2480,sweet potatoes,enabled,21,$10.35,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,5911,12345678
24a5ec87-b604-4d7f-b83a-46b62bf39570,12345678,2020-09-13,2020-10-03 12:55:11.000 +0000,Groceries-R-Us,1001,local,enabled,2480,sweet potatoes,enabled,6,$16.96,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,10963,12345678
e1462996-f39c-47d7-a9ec-bd1982a68be6,12345678,2020-03-13,2020-10-15 13:51:02.000 +0000,Groceries-R-Us,1002,organic,enabled,2488,tomatoes,enabled,2,$18.37,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=organic,1433,12345678
ab77b87e-c1d7-4dd9-9ec3-49ae247fb8a7,12345678,2020-08-21,2020-10-23 15:07:02.000 +0000,Groceries-R-Us,1001,local,enabled,2479,cheese,enabled,5,$14.84,https://groceries-r-us.com/utm_source=google&utm_medium=cpc&utm_campaign=local,380,12345678
